	100418001	100517001	100717001	100818001	101018001	101117001	101218001	101418001	101517001	101618001	101717001	101818001	101917001	102018001	102117001	102218001	102317001	102418001	102517001	200117001	200217001	200317001	200417001	200617001	200717001	200817001	200917001	201017001	201117001	207118001	207218003	207318001	207418001	207518001	207618001	207718001	207818001	207918001	208018001	400318001	400418001	400518001	400618001	400818001	400918001	401018001	401118001	401218001	401518001	402417001	402517001	402617001	402817001	402917001	403017001	403117001	403717001	403817001	403917001	600117001	600218001	600417001	600517001	600817001	601017001	601217001	601317001	601417001	601517001	601617001	602318001	602418001	602518001	602618001	602718001	602818001	602918001	603018001	603118001	800417001	801017001	801217001	801417001	801817001	802118001	802318001	802518001	802718001	802817001	802918001	803017001	803118001	803217001	803318001	803518001	803718001	803817001	803918001	804017001
blaOXA_clust15	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,211	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaOXA_clust16	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,058	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaOXA_clust18	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,185	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaOXA_clust20	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,411	0,000	0,126	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,053	0,790	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,187	1,183	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaOXA_clust21	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,429	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,112	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaOXA_clust5	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,415	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,268	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaOXA_clust6	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,058	0,000	0,000	0,000	0,000	0,045	0,064	0,000	0,000	0,056	1,549	0,603	0,510	0,000	0,267	0,000	0,389	0,000	0,178	0,564	0,122	0,000	0,000	0,000	0,509	0,000	0,346	1,927	0,571	0,291	0,345	0,000	0,153	0,000	0,057	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,409	0,000	0,236	0,000	0,209	0,000	0,000	0,000	0,000	0,000	0,000
blaOXA-209	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,051	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,049	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,110	0,000	0,000	0,000	0,000	0,000	0,864	0,000	0,000	0,000	0,000	0,000	0,959	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,164	0,542	0,000	0,058	0,000	0,000	0,068	0,101	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaOXA-347	0,061	0,000	0,000	0,000	0,000	0,000	0,000	0,607	0,000	0,000	0,000	0,211	0,000	0,000	0,000	0,930	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,165	0,067	0,000	0,000	0,000	0,097	4,914	0,000	0,000	0,000	0,000	0,000	6,474	0,135	0,000	0,000	0,000	0,000	0,385	0,000	0,000	0,262	0,000	0,000	0,000	0,000	0,000	1,981	0,123	0,054	0,000	0,000	0,000	0,451	0,173	0,699	0,000	0,146	0,000	2,181	4,288	0,000	1,267	0,000	0,000	0,752	1,107	0,530	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,061	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaOXA-50	0,000	0,000	0,000	0,050	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,070	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaOXA-61	0,000	1,061	0,366	0,000	0,278	0,589	0,000	0,000	5,273	0,000	0,434	0,000	0,401	0,000	4,237	0,313	0,000	1,061	0,126	0,300	0,287	0,370	0,108	0,613	0,862	3,404	0,000	0,491	0,000	0,000	0,124	0,000	0,000	0,000	0,022	0,115	0,000	0,173	0,183	0,062	0,041	0,243	0,045	2,875	0,529	2,060	0,918	0,109	0,053	9,852	3,724	0,728	1,395	0,286	1,037	2,408	2,165	1,776	0,302	5,763	12,786	6,021	3,389	6,901	6,894	0,370	6,703	6,714	5,143	2,032	5,520	0,000	0,000	0,000	0,783	3,774	2,623	2,788	5,510	0,243	2,437	1,250	5,370	1,968	19,519	0,000	0,000	0,000	5,467	4,981	10,985	0,000	10,276	0,000	0,000	0,000	0,655	0,000	0,218
blaOXA-85	0,000	0,000	0,370	0,000	0,000	0,000	0,000	0,000	0,281	0,000	0,000	0,000	0,000	0,000	0,119	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,246	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,208	0,000	0,184	0,000	0,000	0,000	0,000	0,000	0,180	0,000	0,265	0,000	0,290	0,643	0,000	0,162	0,000	0,000	0,154	0,000	0,187	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,491	0,137	0,632	0,362	0,747	0,000	0,000	0,000	0,000	0,221	0,000	2,555	0,000	1,582	0,000	0,000	0,000	0,221	0,000	0,440
blaOXY_clust1	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,061	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaPAO	0,000	0,000	0,000	0,000	0,000	0,000	0,034	0,035	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,055	0,007	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,037	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,046	0,000	0,000	0,000	0,000	0,000	0,061	0,000	0,000	0,000
blaROB-1	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,468	0,000	0,000	0,000	0,000	0,000	0,099	0,000	0,000	0,000	0,000	0,253	0,242	0,623	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,872	0,767	0,235	0,000	0,219	0,000	0,562	0,150	0,509	0,663	0,000	1,934	1,786	1,378	0,406	0,624	3,297	0,772	2,496	3,894	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	2,252	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,184	0,000	0,000
blaSHV_clust	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,038	0,089	0,103	0,000	0,000	0,000	0,000	1,146	0,273	33,381	0,862	0,432	8,830	29,809	15,692	29,792	0,185	0,000	0,164	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,674	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,047	0,091	0,055	0,211	0,167	0,720	1,638	0,381	0,000	0,000	0,000	0,000	0,000	0,072	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
blaTEM_clust	107,162	0,000	0,000	91,281	22,534	15,145	337,803	6,880	0,748	48,682	0,130	82,277	0,120	10,058	0,317	0,844	0,105	5,018	0,000	0,000	0,000	0,664	0,193	0,220	0,155	0,219	0,079	0,736	1,996	7,584	270,123	16,479	8,383	365,166	259,126	156,206	218,009	112,696	16,391	160,226	5,985	185,911	71,231	43,487	178,721	155,176	107,593	158,531	24,988	3,875	2,604	1,799	7,773	0,000	2,330	0,180	0,898	3,672	2,169	0,589	416,015	0,000	0,952	0,163	0,144	4,489	1,173	0,823	0,000	0,831	10,553	65,927	98,737	44,192	24,911	21,524	105,257	14,076	290,160	4,367	0,609	0,936	1,932	1,548	69,832	123,766	0,456	37,144	0,000	24,693	0,000	27,070	0,201	62,315	18,268	23,606	0,196	137,257	0,000
blaZ_clust	0,119	0,000	0,000	0,140	0,000	0,000	0,096	0,099	0,000	0,095	0,000	0,051	0,000	0,000	0,000	0,000	0,000	0,084	0,000	0,275	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,300	0,000	0,191	0,226	2,304	0,131	0,346	0,030	2,576	1,419	0,053	0,948	0,400	0,000	0,222	0,082	0,058	0,000	0,251	0,577	0,050	0,196	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,152	0,000	0,000	0,000	0,900	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,053	0,192	0,093	0,225	0,000	2,151	1,266	3,630	2,585	0,000	0,000	0,000	0,000	0,000	1,531	8,143	0,000	0,095	0,000	0,326	0,000	0,298	0,000	0,000	0,406	0,000	0,000	0,000	0,000
car(A)	0,000	0,000	0,000	0,000	0,026	0,000	0,000	0,000	0,000	0,024	0,000	0,000	0,000	0,023	0,000	0,024	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,033	0,000	0,027	0,000	0,059	0,010	0,000	0,048	0,027	0,000	0,029	0,019	0,028	0,063	0,090	0,045	0,064	0,134	0,025	0,050	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,081	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,027	0,000	0,047	0,229	0,000	0,058	0,068	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,074	0,000	0,000	0,000	0,000	0,033	0,000	0,000	0,000	0,045	0,026	0,087	0,000	0,000	0,000
cat_1	0,000	0,000	0,000	0,181	0,000	0,000	0,062	0,000	0,000	0,122	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,476	0,000	0,068	1,443	0,000	0,146	0,072	0,159	0,000	0,455	0,000	0,000	0,065	0,253	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,205	0,000	0,000	0,000	0,000	0,000	0,220	0,000	0,000	0,000	0,000	0,000	0,120	0,000	0,000	0,293	0,000	0,000	0,334	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,084	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
cat_2	0,080	0,789	0,454	0,000	0,000	0,292	0,000	0,000	5,507	0,064	1,436	0,000	0,994	0,000	1,898	0,000	1,163	0,000	0,626	1,117	0,356	0,458	0,801	1,977	0,855	0,000	2,495	0,406	0,275	0,346	0,000	0,073	0,000	0,000	0,014	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,396	0,000	0,000	0,213	0,000	0,000	3,055	16,679	10,383	8,649	2,129	1,608	6,970	9,297	3,964	2,245	79,121	1,148	232,249	611,851	1106,315	200,649	110,792	59,816	413,929	228,096	147,907	1,658	0,912	3,655	0,152	1,845	1,458	4,157	3,059	0,964	0,000	0,000	0,000	0,000	0,000	0,000	0,071	0,000	0,000	0,814	0,000	0,157	0,000	0,000	0,357	0,138	0,000	0,000	0,000	0,000
cat_3	0,308	0,000	0,000	0,665	0,066	0,000	0,437	0,449	0,000	0,246	0,000	0,267	0,000	0,000	0,000	0,372	0,139	0,110	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,492	0,000	0,348	2,729	0,450	0,184	0,410	0,061	0,137	0,145	0,297	0,049	0,072	1,064	1,064	0,286	0,245	0,682	0,000	0,381	0,244	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,032	0,000	0,000	0,000	0,000	0,000	0,221	0,181	0,000	0,000	2,694	1,561	15,824	0,657	5,770	1,103	7,016	14,917	3,360	0,000	0,161	0,000	0,426	0,585	0,189	3,052	0,219	2,712	0,000	0,846	0,000	1,317	0,000	1,140	0,132	4,222	0,519	0,218	0,000
cat_clust	0,000	0,000	0,000	0,243	0,000	0,000	0,126	0,000	0,000	0,124	0,000	0,000	0,000	0,410	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,412	0,000	0,000	0,000	0,530	0,000	1,035	0,839	0,000	0,452	0,053	2,608	0,432	0,962	0,146	0,522	0,294	0,217	0,908	0,076	1,206	0,328	1,233	3,713	0,383	0,245	0,000	0,000	0,000	0,000	0,000	0,240	0,199	0,000	0,721	0,000	0,622	0,000	0,000	0,000	0,191	0,000	0,000	0,000	0,000	1,434	0,069	0,251	0,364	0,220	0,000	2,808	1,131	1,665	3,713	0,000	0,000	0,000	0,000	0,000	0,000	1,227	0,055	0,062	0,000	0,000	0,151	0,000	0,000	0,000	0,133	6,696	0,000	0,000	0,000
cat(pC194)	2,465	0,757	0,218	1,210	0,331	0,420	0,187	4,037	0,330	1,845	0,172	3,540	0,000	47,835	1,399	0,434	0,000	6,198	0,300	0,000	0,000	0,439	2,046	0,000	2,870	0,867	0,416	0,000	0,264	3,730	0,221	9,330	3,752	1,800	0,249	0,410	0,430	0,547	0,507	1,114	3,029	2,019	2,926	4,938	0,800	2,041	3,479	2,853	9,850	0,488	0,492	0,433	0,663	0,340	0,308	0,954	0,396	0,633	0,717	6,541	20,843	51,819	71,012	145,321	35,835	31,002	16,603	103,227	37,057	28,991	19,206	23,982	1,812	37,650	17,218	12,798	30,144	27,794	17,554	0,000	0,000	0,000	0,000	0,000	0,095	0,068	0,055	0,247	0,000	12,014	0,000	0,077	0,000	0,000	0,000	0,444	0,000	0,054	0,000
cat(pC221)	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,117	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,222	0,490	0,000	0,301	0,013	0,000	0,062	0,000	0,073	0,224	0,000	0,217	0,695	0,153	0,057	0,820	0,411	1,042	0,319	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	3,179	0,000	0,759	0,217	0,191	0,000	0,000	0,182	0,000	0,000	0,069	1,318	1,578	0,293	1,028	3,399	4,873	7,685	3,881	0,000	0,000	0,000	0,000	0,000	2,474	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
catA1	0,456	0,000	0,000	0,060	0,065	0,000	1,602	0,000	0,000	1,577	0,000	0,198	0,000	0,000	0,000	0,000	0,000	0,162	0,000	0,000	0,000	0,000	0,252	0,000	0,000	0,000	0,000	0,000	0,000	0,164	0,000	0,206	0,421	0,000	7,850	0,809	0,000	0,067	0,072	0,000	0,241	1,423	1,469	0,375	21,480	19,573	3,297	3,838	1,943	0,000	0,000	0,213	0,327	0,335	0,000	0,000	0,195	0,000	0,000	0,154	27,954	0,000	0,248	0,852	0,000	0,217	0,000	0,179	0,000	0,108	0,886	0,062	0,953	0,000	0,184	1,596	0,000	1,761	8,284	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,426	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,512	0,000	0,000
catA2	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,065	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,054	0,000	16,113	0,000	0,899	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	30,867	0,000	0,000	0,000	0,000	0,517	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
catA3	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,335	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,255	0,438	0,000	0,000	0,000	0,000	0,000	0,000	0,140	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
catB1	0,000	0,261	0,000	0,000	0,000	0,000	0,000	0,000	0,341	0,000	0,000	0,000	0,164	0,000	0,000	0,000	0,144	0,000	0,155	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,201	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,504	0,254	0,000	0,685	0,000	0,319	0,740	0,000	0,436	0,000	0,161	0,000	0,000	0,260	0,000	0,197	0,000	0,229	0,937	0,000	0,113	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,132	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,310	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
catB10	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,118	0,000	0,491	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,071	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
catB2	0,000	0,000	0,671	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,271	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,647	0,000	0,070	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,160	0,000	0,000	0,000	0,000	0,196	0,000	0,000	0,000	0,000	0,000	0,355	0,193	0,000	0,150	0,000	0,000	0,089	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
catB3	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,055	0,000	0,411	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,369	0,160	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,355	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,346	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
catB7	0,000	0,257	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,364	0,000	0,000	0,130	0,000	0,000	0,000	0,000	0,000	0,538	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,249	0,501	0,000	0,000	0,000	0,000	0,000	0,000	0,215	0,000	0,000	0,000	0,000	0,000	0,440	0,194	0,000	0,000	0,185	0,189	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
